guid,dbfid,cardname,texname,texhash
WC_025,63374,Whetstone Hatchet,HS22-224_W_Motes,2FE9ABD7
WC_025,63374,Whetstone Hatchet,HS22-224_W_Mask,1DFA7051
WC_025,63374,Whetstone Hatchet,HS22-224_W_Premium,A71F7455
WC_026,63375,"Kresh, Lord of Turtling",HS22-225_M,E1468296
WC_026,63375,"Kresh, Lord of Turtling",HS22-225_M_Drop,517E30D8
WC_026,63375,"Kresh, Lord of Turtling",HS22-225_M_Mask,9B4C88F6
WC_026t,63376,Turtle Spike,HS22-226_W,CFE8BED4
WC_026t,63376,Turtle Spike,HS19-069_Flowmap01,
WC_026t,63376,Turtle Spike,HS22-226_W_FlowMap,
WC_026t,63376,Turtle Spike,HS22-226_W_Mask,88B0A5DF
WC_026t,63376,Turtle Spike,HS22-226_W_Premium,356C84EA
WC_027,63400,Devouring Ectoplasm,HS22-227_M,0A3C7C81
WC_027,63400,Devouring Ectoplasm,HS22-227_M_Flowmap,
WC_027,63400,Devouring Ectoplasm,HS22-227_M_Leaves,04B282B1
WC_027,63400,Devouring Ectoplasm,HS22-227_M_Mask,F0001FE8
WC_028,63396,Meeting Stone,HS22-236_M,4C91D0F4
WC_028,63396,Meeting Stone,HS22-236_M_Mask,87C38E28
WC_029,63397,Selfless Sidekick,HS22-237_M,80B754B3
WC_029,63397,Selfless Sidekick,HS22-237_M_Flowmap,
WC_029,63397,Selfless Sidekick,HS22-237_M_Weapon,22E79730
WC_029,63397,Selfless Sidekick,HS22-237_M_Mask,EAEAD4C5
WC_029,63397,Selfless Sidekick,HS22-237_M_Premium,427AB5D7
WC_030,63398,Mutanus the Devourer,HS22-239_M,82D62CEB
WC_030,63398,Mutanus the Devourer,HS22-239_M_Tongue,CA8167EE
WC_030,63398,Mutanus the Devourer,HS22-239_M_Flowmap,
WC_030,63398,Mutanus the Devourer,HS22-239_M_Eye,93C0253E
WC_030,63398,Mutanus the Devourer,HS22-239_M_Mask,002E72A7
WC_030,63398,Mutanus the Devourer,HS22-239_M_Premium,03D33206
WC_032,63099,Seedcloud Buckler,HS22-208_W,139278C9
WC_032,63099,Seedcloud Buckler,HS22-208_W_Motes,55291791
WC_032,63099,Seedcloud Buckler,HS22-208_W_Mask,CF5D438D
WC_033,62921,Judgment of Justice,HS22-209_S,E751DA11
WC_033,62921,Judgment of Justice,HS22-209_S_Mask,95927072
WC_033,62921,Judgment of Justice,HS22-209_S_Premium,443DB413
WC_034,63102,Party Up!,HS22-210_S,D613E673
WC_034,63102,Party Up!,HS22-210_S_FlowMap,
WC_034,63102,Party Up!,HS22-210_S_Lighting,4F4A5D73
WC_034,63102,Party Up!,HS22-210_S_Tentacle,96D896AC
WC_034,63102,Party Up!,HS22-210_S_Mask,A7B2E79C
WC_034,63102,Party Up!,HS22-210_S_Premium,542D65ED
WC_034t,63103,Deadly Adventurer,HS22-228_M,
WC_034t,63103,Deadly Adventurer,HS22-228_M_Hair,
WC_034t,63103,Deadly Adventurer,HS22-008_S_Motes,2BD4A5A5
WC_034t,63103,Deadly Adventurer,HS22-228_M_Glow,
WC_034t,63103,Deadly Adventurer,HS22-228_M_Mask,
WC_034t,63103,Deadly Adventurer,HS22-228_M_Premium,
WC_034t2,63104,Burly Adventurer,HS22-229_M,
WC_034t2,63104,Burly Adventurer,HS22-229_sheild,
WC_034t2,63104,Burly Adventurer,HS22-229_M_Mask,
WC_034t2,63104,Burly Adventurer,HS22-229_M_Premium,
WC_034t3,63105,Devout Adventurer,HS22-230_M,
WC_034t3,63105,Devout Adventurer,HS22-230_M_Flowmap,
WC_034t3,63105,Devout Adventurer,HS22-230_M_Hair,
WC_034t3,63105,Devout Adventurer,HS22-230_M_Flowmap,
WC_034t3,63105,Devout Adventurer,HS22-230_M_Flowmap,
WC_034t3,63105,Devout Adventurer,HS22-230_M_Light,
WC_034t3,63105,Devout Adventurer,HS22-230_M_Mask,
WC_034t3,63105,Devout Adventurer,HS22-230_M_Premium,
WC_034t4,63106,Relentless Adventurer,HS22-231_M,
WC_034t4,63106,Relentless Adventurer,HS22-231_M_FlowMap,
WC_034t4,63106,Relentless Adventurer,HS22-231_M_Glow,
WC_034t4,63106,Relentless Adventurer,HS22-231_M_Mask,
WC_034t5,63107,Arcane Adventurer,HS22-232_M,
WC_034t5,63107,Arcane Adventurer,HS22-232_M_Mask,
WC_034t6,63108,Sneaky Adventurer,HS22-233_M,
WC_034t6,63108,Sneaky Adventurer,HS22-233_M_Character,
WC_034t6,63108,Sneaky Adventurer,HS22-233_M_Mask,
WC_034t6,63108,Sneaky Adventurer,HS22-233_M_Premium,
WC_034t7,63109,Vital Adventurer,HS22-234_M,
WC_034t7,63109,Vital Adventurer,HS22-234_M_Hairs,
WC_034t7,63109,Vital Adventurer,HS22-234_M_Magic,8CB7B0DE
WC_034t7,63109,Vital Adventurer,HS22-234_M_Flowmap,
WC_034t7,63109,Vital Adventurer,HS22-234_M_Mask,
WC_034t7,63109,Vital Adventurer,HS22-234_M_Premium,
WC_034t8,63110,Swift Adventurer,HS22-235_M,
WC_034t8,63110,Swift Adventurer,HS22-235_M_Mask,
WC_035,63432,Archdruid Naralex,HS22-238_M,9C775F27
WC_035,63432,Archdruid Naralex,HS22-238_M_Body,9C566CA1
WC_035,63432,Archdruid Naralex,HS22-238_M_Glow,1CFC66A3
WC_035,63432,Archdruid Naralex,HS22-238_M_Mask,C3C20E97
WC_035,63432,Archdruid Naralex,HS22-238_M_Premium,39E94A62
WC_036,63502,Deviate Dreadfang,HS22-199_M,57CC6E9F
WC_036,63502,Deviate Dreadfang,HS22-199_M_Hairs,493D1283
WC_036,63502,Deviate Dreadfang,HS22-199_M_Wings,0EAE5BD1
WC_036,63502,Deviate Dreadfang,HS22-199_M_Mask,9C003CC9
WC_036,63502,Deviate Dreadfang,HS22-199_M_Premium,8B043A0D
WC_036t1,63503,Deviate Viper,HS22-200_M,4B265C29
WC_036t1,63503,Deviate Viper,HS22-200_Serpent,0FBAA303
WC_036t1,63503,Deviate Viper,HS22-200_M_Mask,96A54E8F
WC_036t1,63503,Deviate Viper,HS22-200_Premium,9B2B453C
WC_037,63632,Venomstrike Bow,HS22-204_W,8C0322F7
WC_037,63632,Venomstrike Bow,HS22-224_W_Gradient,2E90B3E6
WC_037,63632,Venomstrike Bow,HS22-204_W_Mask,BBA16C0B
WC_037,63632,Venomstrike Bow,HS22-204_W_Premium,91450E31
WC_040,63230,Taintheart Tormenter,HS22-195_M,900A2AC5
WC_040,63230,Taintheart Tormenter,HS22-195_M_Mask,13D411B6
WC_041,63515,Shattering Blast,HS22-207_S,F86FAE15
WC_041,63515,Shattering Blast,HS22-207_S_FlowMap,
WC_041,63515,Shattering Blast,HS22-207_S_FlowTexture,13171590
WC_041,63515,Shattering Blast,HS22-207_S_Mask,872CA36A
WC_041,63515,Shattering Blast,HS22-207_S_Premium,E8F97F44
WC_042,63073,Wailing Vapor,HS22-217_M,79C5431A
WC_042,63073,Wailing Vapor,HS22-217_M_Body,8E75A7E2
WC_042,63073,Wailing Vapor,HS22-217_M_Lightning,CD22AFF4
WC_042,63073,Wailing Vapor,HS22-217_M_FlowMap,
WC_042,63073,Wailing Vapor,HS22-217_M_Mask,C42DBA67
WC_042,63073,Wailing Vapor,HS22-217_M_Premium,A368D2C3
WC_701,63407,Felrattler,HS22-194_M,3265FD2C
WC_701,63407,Felrattler,HS22-194_M_Body,5B324A6A
WC_701,63407,Felrattler,HS22-194_M_Trail,018FC140
WC_701,63407,Felrattler,HS22-194_M_Mask,4E41D3FA
WC_701,63407,Felrattler,HS22-194_M_Premium,02EAF65E
WC_803,63464,Cleric of An'she,HS22-213_M,BEF24096
WC_803,63464,Cleric of An'she,HS22-213_M_Hairs,2FB27100
WC_803,63464,Cleric of An'she,HS22-213_M_Flowmap,
WC_803,63464,Cleric of An'she,HS22-213_M_Mask,494B5392
WC_803,63464,Cleric of An'she,HS22-213_M_Premium,B97A0A2F
WC_805,63058,Frostweave Dungeoneer,HS22-205_M,499E9056
WC_805,63058,Frostweave Dungeoneer,HS22-205_M_Cloth,2A860577
WC_805,63058,Frostweave Dungeoneer,HS22-205_M_FlowMap,
WC_805,63058,Frostweave Dungeoneer,HS22-205_M_Glow,D17D758B
WC_805,63058,Frostweave Dungeoneer,HS22-205_M_Mask,0C004232
WC_805,63058,Frostweave Dungeoneer,HS22-205_M_Premium,6479E412
WC_806,63520,Floecaster,HS22-206_M,582AB4EA
WC_806,63520,Floecaster,HS22-206_M_Ice,F0D72CA0
WC_806,63520,Floecaster,HS22-206_M_White_Alpha,79BD4F26
WC_806,63520,Floecaster,HS22-206_M_Mask,AB2B18F8
WC_806,63520,Floecaster,HS22-206_M_Premium,0CCFC990
WON_003,102523,Knight of the Wild,HS5-050_D,80C5251D
WON_003,102523,Knight of the Wild,HS5-050_D_Mask,4C64D095
WON_009,102529,Addled Grizzly,HS7-184_D,F5A5DC18
WON_009,102529,Addled Grizzly,HS7-184_D_Mask,D07CA425
WON_010,102500,Klaxxi Amber-Weaver,HS7-060_D,B882F134
WON_010,102500,Klaxxi Amber-Weaver,dustAndLeaves,9A238D56
WON_010,102500,Klaxxi Amber-Weaver,HS7-060_D_Mask,D472D8B3
WON_011,102530,Malorne,W19_a272_D,1CED387A
WON_011,102530,Malorne,Moon_Bright2,6F2950D7
WON_011,102530,Malorne,W19_a272_D_FADE1,A8A1793E
WON_011,102530,Malorne,W19_a272_D_Mask,EF0927B7
WON_012,102531,Aviana,W19_a193_D,354293E8
WON_012,102531,Aviana,FeathersSparse,
WON_012,102531,Aviana,W19_a193_D_Mask,D8FECFF2
WON_013,102532,Rat Sensei,LC27-005_M,C9A94E2B
WON_013,102532,Rat Sensei,LC27-005_M_Tail,7B89E5ED
WON_013,102532,Rat Sensei,LC27-005_M_FlowMap,
WON_013,102532,Rat Sensei,LC27-005_M_Mask,C87425F4
WON_013,102532,Rat Sensei,LC27-005_M_Premium,9068B3A1
WON_013t,102533,Monk Turtle,LC27-006_M,C942B790
WON_013t,102533,Monk Turtle,LC27-006_M_Tail,BBE29A49
WON_013t,102533,Monk Turtle,LC27-006_M_Character,EE6449F6
WON_013t,102533,Monk Turtle,LC27-006_M_Mask,DF02589C
WON_013t,102533,Monk Turtle,LC27-006_M_Premium,4E8A3164
WON_013t2,102534,Monk Turtle,LC27-007_M,013841F5
WON_013t2,102534,Monk Turtle,LC27-007_M_Tail,7B34790F
WON_013t2,102534,Monk Turtle,LC27-007_M_Character,11DC4F70
WON_013t2,102534,Monk Turtle,LC27-006_M_Mask,DF02589C
WON_013t2,102534,Monk Turtle,LC27-007_M_Premium,569030C7
WON_013t3,102535,Monk Turtle,LC27-008_M,06AE5E37
WON_013t3,102535,Monk Turtle,LC27-008_M_Tail,A70DD19D
WON_013t3,102535,Monk Turtle,LC27-008_M_Character,4CE52D24
WON_013t3,102535,Monk Turtle,LC27-006_M_Mask,DF02589C
WON_013t3,102535,Monk Turtle,LC27-008_M_Premium,784350A7
WON_013t4,102536,Monk Turtle,LC27-009_M,DB1C654D
WON_013t4,102536,Monk Turtle,LC27-009_M_Tail,BF7DB78F
WON_013t4,102536,Monk Turtle,LC27-009_M_Character,B8374DB5
WON_013t4,102536,Monk Turtle,LC27-006_M_Mask,DF02589C
WON_013t4,102536,Monk Turtle,LC27-006_M_Premium,4E8A3164
WON_014,102537,Invigorate,LC27-010_S,B221D4C6
WON_014,102537,Invigorate,LC27-010_S_FlowMap02,
WON_014,102537,Invigorate,LC27-010_S_FlowMap,
WON_014,102537,Invigorate,LC27-010_S_Water,468D2A14
WON_014,102537,Invigorate,LC27-010_S_Mask,
WON_014,102537,Invigorate,LC27-010_S_Premium,B38DA98B
WON_014s,102994,Rejuvenate,LC27-069_S,17F1818A
WON_014s,102994,Rejuvenate,leaves3,D08402C2
WON_014s,102994,Rejuvenate,LC27-069_S_Mask,C8E28C19
WON_014s,102994,Rejuvenate,LC27-069_S_Premium,C93BDEFB
WON_014s2,102996,Enliven,LC27-070_S,8392B5A0
WON_014s2,102996,Enliven,HS14-036_M_Water,10165755
WON_014s2,102996,Enliven,LC27-070_S_Mask,19D01532
WON_014s2,102996,Enliven,LC27-070_S_Premium,A7712355
WON_015,102538,Cenarion Hold,LC26-003_L,F7FF70DC
WON_015,102538,Cenarion Hold,LC26-003_L_Animals,AC41B89B
WON_015,102538,Cenarion Hold,LC26-003_L_FlowMap,
WON_015,102538,Cenarion Hold,LC26-003_L_Mask,5FF811E6
WON_015,102538,Cenarion Hold,LC26-003_L_Premium,2B8A05D2
WON_018,102541,Snipe,W19_a276_D,9F26CF94
WON_018,102541,Snipe,W19_a276_D_Mask,1159A9A0
WON_021,102544,Ball of Spiders,HS5-053_D,114FB5FB
WON_021,102544,Ball of Spiders,HS5-053_D_Fade4,EEA4159B
WON_021,102544,Ball of Spiders,HS5-053_D_Fade4,EEA4159B
WON_021,102544,Ball of Spiders,HS5-053_D_Fade2,81FD6FFC
WON_021,102544,Ball of Spiders,HS5-053_D_Mask,27F8AEB3
WON_022,102545,Explorer's Hat,HS6-011_D,88CEC957
WON_022,102545,Explorer's Hat,HS6-011_D_Golden_Hat_Glow,5EA149C8
WON_022,102545,Explorer's Hat,HS6-011_D_Golden_Hat,DDC159CA
WON_022,102545,Explorer's Hat,HS6-011_D_Mask,3D74B71F
WON_023,102546,Lock and Load,HS5-009_D,9CB7DD93
WON_023,102546,Lock and Load,bullet_shells_1,320F4B88
WON_023,102546,Lock and Load,HS5-009_D_Mask,F4F8C0CE
WON_024,102547,Acidmaw,HS5-010_D,51493C32
WON_024,102547,Acidmaw,rocks_alpha,ED55EC02
WON_024,102547,Acidmaw,HS5-010_D_Mask,AF5D5CF6
WON_025,102548,Dreadscale,HS5-011_D,D19A55BD
WON_025,102548,Dreadscale,rocksSparse,83BCEBC3
WON_025,102548,Dreadscale,HS5-011_D_Mask,46B3B804
WON_026,102549,Durnholde Imposter,LC27-012_M,CEDA9278
WON_026,102549,Durnholde Imposter,LC27-012_M_Hand,41241F8B
WON_026,102549,Durnholde Imposter,LC27-012_M_Mask,217B9C5D
WON_026,102549,Durnholde Imposter,LC27-012_M_Premium,8B9A667A
WON_026e2,106570,Durnholde Imposter,LC27-012_M,CEDA9278
WON_026e2,106570,Durnholde Imposter,LC27-012_M_Hand,41241F8B
WON_026e2,106570,Durnholde Imposter,LC27-012_M_Mask,217B9C5D
WON_026e2,106570,Durnholde Imposter,LC27-012_M_Premium,8B9A667A
WON_027,102552,Time-Lost Raptor,LC27-015_M,2D2A52FF
WON_027,102552,Time-Lost Raptor,LC27-015_M_Glow,DDBDFBD5
WON_027,102552,Time-Lost Raptor,LC27-015_M_Fire,8AF64D4D
WON_027,102552,Time-Lost Raptor,LC27-015_M_FlowMap,
WON_027,102552,Time-Lost Raptor,LC27-015_M_Mask,F5609A15
WON_028,102553,Trial of the Jormungars,LC27-016_S,608347F1
WON_028,102553,Trial of the Jormungars,LC27-016_S_Monster_01,9D858E68
WON_028,102553,Trial of the Jormungars,LC27-016_S_Monster_02,D8166938
WON_028,102553,Trial of the Jormungars,LC27-016_S_FlowMap,
WON_028,102553,Trial of the Jormungars,LC27-016_S_Mask,
WON_028,102553,Trial of the Jormungars,LC27-016_S_Premium,F3240A48
WON_029,102554,Dalaran Aspirant,HS5-002_D,76DCF623
WON_029,102554,Dalaran Aspirant,flowers4,E6F13822
WON_029,102554,Dalaran Aspirant,flowers3,66C9FF96
WON_029,102554,Dalaran Aspirant,HS5-002_D_Mask,C53903C5
WON_031,102556,Mana Wyrm,Mana Wyrm_D,1E846B25
WON_033,102558,Soot Spewer,HS3-073_D,FD9E322B
WON_033,102558,Soot Spewer,rocks_0,7FC7C5E4
WON_033,102558,Soot Spewer,HS3-073_D_Mask,0A3717A6
WON_035,102560,Goblin Blastmage,goblin_blastmage_D,B86F26B4
WON_035,102560,Goblin Blastmage,rocks_0,7FC7C5E4
WON_035,102560,Goblin Blastmage,goblin_blastmage_D_Mask,F2A0C92A
WON_036,102561,Servant of Yogg-Saron,HS7-093_D,464BF965
WON_036,102561,Servant of Yogg-Saron,HS7-093_D_Fade,206CF159
WON_036,102561,Servant of Yogg-Saron,HS7-093_D_Mask,15BF7726
WON_037,102562,Cabalist's Tome,HS7-004_D,9C90590A
WON_037,102562,Cabalist's Tome,HS7-004_D_Mask,FD132BF5
WON_038,102563,Flame Leviathan,HS3-031_D,5FEA11EC
WON_038,102563,Flame Leviathan,pulse1,
WON_038,102563,Flame Leviathan,rocks_0,7FC7C5E4
WON_038,102563,Flame Leviathan,HS3-031_D_Mask,6392CF3F
WON_039,102564,Black Morass Imposter,LC27-019_M,A748DB03
WON_039,102564,Black Morass Imposter,LC27-019_M_Feather,3808AE7F
WON_039,102564,Black Morass Imposter,LC27-019_M_FlowMap,
WON_039,102564,Black Morass Imposter,LC27-019_M_Magic,
WON_039,102564,Black Morass Imposter,LC27-019_M_Mask,
WON_039,102564,Black Morass Imposter,LC27-019_M_Premium,92677CC4
WON_040,102567,Disco at the End of Time,LC27-022_S,7CDE06E4
WON_040,102567,Disco at the End of Time,LC27-022_S_FlowMap_01,
WON_040,102567,Disco at the End of Time,LC27-022_S_Spark,2444D1EB
WON_040,102567,Disco at the End of Time,LC27-022_S_Character,
WON_040,102567,Disco at the End of Time,LC27-022_S_Ribbon,6F01C784
WON_040,102567,Disco at the End of Time,LC27-022_S_Ribbon,6F01C784
WON_040,102567,Disco at the End of Time,LC27-022_S_Mask,4C5DFD89
WON_040,102567,Disco at the End of Time,LC27-022_S_Premium,97310BA3
WON_041,102568,"Chromie, Timehopper",LC27-023_M,0FEEAB4A
WON_041,102568,"Chromie, Timehopper",LC27-023_M_FlowMap02,
WON_041,102568,"Chromie, Timehopper",LC27-023_M_Magic_01,56211D58
WON_041,102568,"Chromie, Timehopper",LC27-023_M_FlowMap,
WON_041,102568,"Chromie, Timehopper",LC27-023_M_Magic_02,00324444
WON_041,102568,"Chromie, Timehopper",LC27-023_M_Mask,DEDF896D
WON_041,102568,"Chromie, Timehopper",LC27-023_M_Premium,B5A281DF
WON_041t,103177,Opening the Dark Portal,W20_a206_S,
WON_041t,103177,Opening the Dark Portal,LT04-016_M_Clouds,
WON_041t,103177,Opening the Dark Portal,HS13-254_M_CloudsWithMotes,FD4BBA6B
WON_041t,103177,Opening the Dark Portal,W20_a206_S_Mask,F543D3F5
WON_041t2,103178,Battle for Mount Hyjal,W21_A181_S,38635642
WON_041t2,103178,Battle for Mount Hyjal,W21_A181_S_Flowmap,
WON_041t2,103178,Battle for Mount Hyjal,W21_A181_S_Mask,
WON_041t3,103180,Escape from Durnholde,R9_a036_S,8D73FC37
WON_041t3,103180,Escape from Durnholde,R9_a036_S_Mask,
WON_041t4,103181,Culling of Stratholme,W21_A177_S,4711F8BA
WON_041t4,103181,Culling of Stratholme,W21_A177_S_Mask,0D3210FA
WON_045,102572,Ivory Knight,HS8-092_M,0840FFEF
WON_045,102572,Ivory Knight,UV_Wavy_Flow2,
WON_045,102572,Ivory Knight,HS8-092_M_Mask,B37D9767
WON_046,102573,Grimestreet Enforcer,HS9-151_M,48E0A8C9
WON_046,102573,Grimestreet Enforcer,HS9-151_M_Weapon,9593A437
WON_046,102573,Grimestreet Enforcer,HS9-151_M_Mask,51F635B7
WON_048,102575,Lay on Hands,W13_241_D,772AC6B1
WON_048,102575,Lay on Hands,W13_241_D_mask,7CB22DB9
WON_049,102576,Enter the Coliseum,HS5-067_D,4B75DDF5
WON_049,102576,Enter the Coliseum,HS5-067_D_Mask,A1656EEC
WON_051,102578,Timeless Blessing,LC27-027_S,36C3315A
WON_051,102578,Timeless Blessing,LC27-027_S_Character,1641DDFD
WON_051,102578,Timeless Blessing,LC27-027_S_Gradient,6CAECEA2
WON_051,102578,Timeless Blessing,LC27-027_S_FlowMap_01,
WON_051,102578,Timeless Blessing,LC27-027_S_Flow,4C3B753D
WON_051,102578,Timeless Blessing,LC27-027_S_FlowMap_02,
WON_051,102578,Timeless Blessing,LC27-027_S_Sand,E1C10FAF
WON_051,102578,Timeless Blessing,LC27-027_S_Mask,DC6542C7
WON_051,102578,Timeless Blessing,LC27-027_S_Premium,286AA377
WON_052,102579,Bronze Dragonknight,LC27-026_M,5825C94D
WON_052,102579,Bronze Dragonknight,LC27-026_M_FlowMap,
WON_052,102579,Bronze Dragonknight,LC27-026_M_Character,47208961
WON_052,102579,Bronze Dragonknight,LC27-026_M_Mask,
WON_052,102579,Bronze Dragonknight,LC27-026_M_Premium,416A7AFB
WON_053,102580,"Runi, Time Explorer",LC26-011_M,54255CE7
WON_053,102580,"Runi, Time Explorer",LC26-011_M_FlowMap,
WON_053,102580,"Runi, Time Explorer",LC26-011_M_Motes,5201C7BC
WON_053,102580,"Runi, Time Explorer",LC26-011_M_Glow,
WON_053,102580,"Runi, Time Explorer",LC26-011_M_Mask,44DB9043
WON_053t,102581,Outskirts of Lordaeron,LC27-068_L,
WON_053t,102581,Outskirts of Lordaeron,HS25-109_M_Grass,D97ADC7F
WON_053t,102581,Outskirts of Lordaeron,LC27-068_L_Mask,
WON_053t2,102582,Wind Rider Roost,LC27-071_L,
WON_053t2,102582,Wind Rider Roost,HS17-171_Birds,023FC3A4
WON_053t2,102582,Wind Rider Roost,LC27-071_L_Mask,
WON_053t3,102583,Xenedar,LC27-028_L,
WON_053t3,102583,Xenedar,LC27-028_L_Glow,
WON_053t3,102583,Xenedar,LC27-028_L_Flowmap,
WON_053t3,102583,Xenedar,LC27-028_L_Mask,
WON_053t3,102583,Xenedar,LC27-028_L_Premium,
WON_053t4,102584,The Nighthold,LC27-029_L,
WON_053t4,102584,The Nighthold,LC27-029_L_Mask,
WON_053t5,102585,Valdrakken,LC27-030_L,
WON_053t5,102585,Valdrakken,LC27-030_L_FlowMap,
WON_053t5,102585,Valdrakken,LC27-030_L_Dragon,
WON_053t5,102585,Valdrakken,LC27-030_L_Mask,
WON_053t5,102585,Valdrakken,LC27-030_L_Premium,
WON_053t6,102586,Ruins of Korune,LC27-031_L,
WON_053t6,102586,Ruins of Korune,LC27-031_L_Cloud,
WON_053t6,102586,Ruins of Korune,LC27-031_L_Mask,
WON_053t6,102586,Ruins of Korune,LC27-031_L_Premium,
WON_053t7,102587,Temple of Earth,LC27-072_L,
WON_053t7,102587,Temple of Earth,LC27-072_L_Mask,
WON_056,102590,Museum Curator,HS6-010_D,D979E0AF
WON_056,102590,Museum Curator,HS6-010_D_Mask,E5A03923
WON_057,102591,Onyx Bishop,HS8-095_M,7DA8B081
WON_057,102591,Onyx Bishop,HS8-095_M_Fade02,1AA0FB75
WON_057,102591,Onyx Bishop,HS8-095_M_Mask,D8D96FF3
WON_058,102592,Spawn of Shadows,w9_a029_D,FD709EDB
WON_058,102592,Spawn of Shadows,w9_a029_D_Mask,35071049
WON_061,102595,Shadowfiend,W3_135_D,680C72BB
WON_061,102595,Shadowfiend,W3_135_D_Mask,BC5A3ABF
WON_062,102596,Shadowbomber,W16_a151_D,FAEEFAF3
WON_062,102596,Shadowbomber,W16_a151_D_Mask,09AC63A6
WON_063,102597,Confessor Paletress,W12_a113_D,88FCD54A
WON_063,102597,Confessor Paletress,W12_a113_D_Mask,F069C650
WON_064,102598,Shadow Word: Forbid,LC27-066_S,5EE4F1F6
WON_064,102598,Shadow Word: Forbid,HS10-091_D_WaterDrops,6D9EAA02
WON_064,102598,Shadow Word: Forbid,LC27-066_S_Mask,3D93F6FD
WON_064,102598,Shadow Word: Forbid,LC27-066_S_Premium,214F8B8E
WON_064ts,102599,Shadow Word: Forbid,LC27-067_S,2027AEEA
WON_064ts,102599,Shadow Word: Forbid,HS10-091_D_WaterDrops,6D9EAA02
WON_064ts,102599,Shadow Word: Forbid,LC27-067_S_Mask,7A2FCE58
WON_064ts,102599,Shadow Word: Forbid,LC27-067_S_Premium,2027AEEA
WON_065,102600,Ship's Chirurgeon,LC27-036_M,35EE0C4E
WON_065,102600,Ship's Chirurgeon,LC27-036_M_Wings,998F4196
WON_065,102600,Ship's Chirurgeon,LC27-036_M_Hand,A50C3D05
WON_065,102600,Ship's Chirurgeon,LC27-036_M_Flowmap,
WON_065,102600,Ship's Chirurgeon,LC27-036_M_Mask,8ACC251D
WON_065,102600,Ship's Chirurgeon,LC27-036_M_Premium,6EB24A0B
WON_066,102601,"Murozond, Thief of Time",LC27-037_M,6516261E
WON_066,102601,"Murozond, Thief of Time",LC27-037_M_Flowmap,
WON_066,102601,"Murozond, Thief of Time",LC27-037_M_Wings,7D48381B
WON_066,102601,"Murozond, Thief of Time",LC27-037_M_Stone,338CC7DC
WON_066,102601,"Murozond, Thief of Time",LC27-037_M_Mask,770EDE07
WON_066,102601,"Murozond, Thief of Time",LC27-037_M_Premium,A89AA926
WON_067,102602,Jade Swarmer,HS9-167_M,B118CE3C
WON_067,102602,Jade Swarmer,HS9-167_S_ThrowingStars02,9BDAB20D
WON_067,102602,Jade Swarmer,HS9-167_S_ThrowingStars02,9BDAB20D
WON_067,102602,Jade Swarmer,HS9-167_M_Mask,F8632C5F
WON_070,102606,Jade Shuriken,HS9-090_S,DD8EB6A6
WON_070,102606,Jade Shuriken,HS9-090_S_ThrowingStars,EFC7685C
WON_070,102606,Jade Shuriken,HS9-090_S_ThrowingStars,EFC7685C
WON_070,102606,Jade Shuriken,HS9-090_S_Mask,02AD16CD
WON_071,102607,Burgle,W21_A069_D,9712E69B
WON_071,102607,Burgle,coins2,AAB59F06
WON_071,102607,Burgle,W21_A069_D_Mask,CBB85429
WON_073,102609,Dark Iron Skulker,HS4-048_D,1C2659CC
WON_073,102609,Dark Iron Skulker,HS4-048_D_Mask,1D6547E5
WON_075,102611,Blade of C'Thun,HS7-019_D,C24968B7
WON_075,102611,Blade of C'Thun,HS7-019_D_Mask,35B80ACC
WON_076,102612,Anub'arak,HS5-049_D,561C2E10
WON_076,102612,Anub'arak,beatles,EE2E2007
WON_076,102612,Anub'arak,HS5-049_D_FADE3,DBDCABB7
WON_076,102612,Anub'arak,HS5-049_D_FADE2,57B57C7B
WON_076,102612,Anub'arak,HS5-049_D_Mask,59FBFBA0
WON_076t,102751,Nerubian,W11_210_D,E8CC8DF9
WON_076t,102751,Nerubian,rocksSparse2,681D6CBE
WON_076t,102751,Nerubian,W11_210_D_mask,D6791B4A
WON_077,102614,Mount Hyjal Imposter,LC27-039_M,8DFC5B8D
WON_077,102614,Mount Hyjal Imposter,LC27-039_M_Character,8809A61E
WON_077,102614,Mount Hyjal Imposter,LC27-039_M_Glow,
WON_077,102614,Mount Hyjal Imposter,LC27-039_M_Mask,E84D94AA
WON_077,102614,Mount Hyjal Imposter,LC27-039_M_Premium,3C5F50EF
WON_078,102617,Jade Telegram,LC27-042_S,250EFCFD
WON_078,102617,Jade Telegram,LC27-042_S_FlowMap,
WON_078,102617,Jade Telegram,LC27-042_S_Paper,1BD7F4E8
WON_078,102617,Jade Telegram,LC27-042_S_Debris,8588FBF9
WON_078,102617,Jade Telegram,LC27-042_S_Mask,
WON_078,102617,Jade Telegram,LC27-042_S_Premium,4567DD05
WON_079,102618,The Scarab Lord,LC26-020_M,8037014D
WON_079,102618,The Scarab Lord,LC26-020_M_Character,AD977307
WON_079,102618,The Scarab Lord,LC26-020_M_FlowMap,
WON_079,102618,The Scarab Lord,LC26-020_M_Glow,C0C976AB
WON_079,102618,The Scarab Lord,LC26-020_M_Mask,6E2DA191
WON_079,102618,The Scarab Lord,LC26-020_M_Premium,3DDF0088
WON_079t,102620,Scarab Gong,LC26-021_M,01B9E6FF
WON_079t,102620,Scarab Gong,LC26-021_M_Character,215498AC
WON_079t,102620,Scarab Gong,LC27-027_S_Sand,E1C10FAF
WON_079t,102620,Scarab Gong,LC26-021_M_Mask,C8CC6454
