guid,PortraitTexture,PremiumPortraitMaterial,PremiumUberShaderAnimation,PremiumPortraitTexture,SignaturePortraitTexture,SignaturePortraitMaterial,SignatureUberShaderAnimation
UNG_926,HS10-025_M,UNG_926_PremiumCard,,,,,
UNG_927,HS10-106_D,UNG_927_PremiumCard,,,,,
UNG_928,HS10-174_D,UNG_928_PremiumCard,,,,,
UNG_929,HS10-026_W,UNG_929_PremiumCard,,,,,
UNG_933,HS10-027_M,UNG_933_PremiumCard,,,,,
UNG_934,HS10-181_D,UNG_934_PremiumCard,,,,,
UNG_934t1,W17_a164_D,UNG_934t1_PremiumCard,,,,,
UNG_934t2,W2_073_D2,UNG_934t2_PremiumCard,,,,,
UNG_937,HS10-062_M,UNG_937_PremiumCard,,,,,
UNG_938,HS10-088_D,UNG_938_PremiumCard,,,,,
UNG_940,HS10-189_S,UNG_940_PremiumCard,,,,,
UNG_940t8,HS10-190_D,UNG_940t8_PremiumCard,,,,,
UNG_941,HS10-118_D,UNG_941_PremiumCard,,,,,
UNG_942,HS10-173_D,UNG_942_PremiumCard,,,,,
UNG_942t,HS10-175_D,UNG_942t_PremiumCard,,,,,
UNG_946,HS10-019_M,UNG_946_PremiumCard,,,,,
UNG_948,HS10-116_D,UNG_948_PremiumCard,,,,,
UNG_950,HS10-109_D,UNG_950_PremiumCard,,,,,
UNG_952,HS10-030_S,UNG_952_PremiumCard,,,,,
UNG_953,HS10-111_D,UNG_953_PremiumCard,,,,,
UNG_954,HS10-185_D_New,UNG_954_PremiumCard,,,,,
UNG_954t1,HS10-186_D,UNG_954t1_PremiumCard,,,,,
UNG_955,HS10-034_S,UNG_955_PremiumCard,,,,,
UNG_956,HS10-092_D,UNG_956_PremiumCard,,,,,
UNG_956e,HS10-092_D,,,,,,
UNG_957,HS10-021_M,UNG_957_PremiumCard,,,,,
UNG_957t1,HS10-022_M,UNG_957t1_PremiumCard,,,,,
UNG_960,HS10-108_D,UNG_960_PremiumCard,,,,,
UNG_961,HS10-028_S,UNG_961_PremiumCard,,,,,
UNG_962,HS10-110_D,UNG_962_PremiumCard,,,,,
UNG_963,HS10-126_D,UNG_963_PremiumCard,,,,,
UNG_999t10,HS10-079_S,UNG_999t10_PremiumCard,,,,,
UNG_999t13,HS10-080_S,UNG_999t13_PremiumCard,,,,,
UNG_999t14,HS10-081_S_New,UNG_999t14_PremiumCard,,,,,
UNG_999t2,HS10-071_S,UNG_999t2_PremiumCard,,,,,
UNG_999t2t1,HS10-072_M,UNG_999t2t1_PremiumCard,,,,,
UNG_999t3,HS10-073_S,UNG_999t3_PremiumCard,,,,,
UNG_999t4,HS10-074_S,UNG_999t4_PremiumCard,,,,,
UNG_999t5,HS10-075_S,UNG_999t5_PremiumCard,,,,,
UNG_999t6,HS10-076_S_New,UNG_999t6_PremiumCard_New2,UNG_999t6_PremiumCard_New2,HS10-076_S_Premium,,,
UNG_999t7,HS10-077_S,UNG_999t7_PremiumCard,,,,,
UNG_999t8,HS10-078_S,UNG_999t8_PremiumCard,,,,,
VAN_CS1_042,W2_279_D,W2_279_D_PremiumCard_Scroll,,,,,
VAN_CS1_069,W3_269_D,CS1_069_PremiumCard_Scroll,,,,,
VAN_CS1_112,R3_063_D,CS1_112_PremiumCard_new,,,,,
VAN_CS1_113,W3_141_D,CS1_113_PremiumCard_new,,,,,
VAN_CS1_129,W9_A132_D,CS1_129_PremiumCard,,,,,
VAN_CS1_130,WoW_CHI_014_D,CS1_130_PremiumCard_Scroll,,,,,
VAN_CS2_003,w2_348_D,CS2_003_PremiumCard,,,,,
VAN_CS2_004,W13_066_D,CS2_004_PremiumCard_new,,,,,
VAN_CS2_005,W2_259_D,CS2_005_PremiumCard,,,,,
VAN_CS2_007,WOW_PAR_010_D,CS2_007_PremiumCard,,,,,
VAN_CS2_008,W14_a120_D,CS2_008_PremiumCard,,,,,
VAN_CS2_009,WOW_ACT_073_BlizzRT_D,CS2_009_PremiumCard,,,,,
VAN_CS2_011,W14_a010_D,CS2_011_PremiumCard,,,,,
VAN_CS2_012,W4_260_D,CS2_012_PremiumCard,,,,,
VAN_CS2_013,W9_A169_D,CS2_013_PremiumCard,,,,,
VAN_CS2_022,WoW_LEAD_015_D,CS2_022_PremiumCard_new,,,,,
VAN_CS2_023,WOW_ACT_078_D,CS2_023_PremiumCard_new,,,,,
VAN_CS2_024,WoW_CHI_006_D,CS2_024_PremiumCard_new,,,,,
VAN_CS2_025,W10_A176_D,CS2_025_PremiumCard_new,,,,,
VAN_CS2_026,WoW_BLZ_004_D,CS2_026_PremiumCard_new,,,,,
VAN_CS2_027,W10_A191_D,CS2_027_PremiumCard_new,,,,,
VAN_CS2_028,R6_a081_D,CS2_028_PremiumCard_new,,,,,
VAN_CS2_029,W15_A087_D,CS2_029_PremiumCard_new,,,,,
VAN_CS2_031,W3_006_D,CS2_031_PremiumCard_new,,,,,
VAN_CS2_032,WOW_SPE_006(b)_D,CS2_032_PremiumCard,,,,,
VAN_CS2_033,W3_057_D,CS2_033_PremiumCard_new,,,,,
VAN_CS2_037,W4_011_D,CS2_037_PremiumCard,,,,,
VAN_CS2_038,W2_423_D,CS2_038_PremiumCard,,,,,
VAN_CS2_039,W4_137_D,CS2_039_PremiumCard,,,,,
VAN_CS2_041,WOW_TRINK_015_D,CS2_041_PremiumCard,,,,,
VAN_CS2_042,W14_a239_D,CS2_042_PremiumCard,,,,,
VAN_CS2_045,W19_a255_D,CS2_045_PremiumCard,,,,,
VAN_CS2_046,W17_a120_D 1,CS2_046_PremiumCard,,,,,
VAN_CS2_050,W10_A129_D,CS2_050_PremiumCard,,,,,
VAN_CS2_051,W2_226_D,CS2_051_PremiumCard,,,,,
VAN_CS2_052,W8_A194_D,CS2_052_PremiumCard,,,,,
VAN_CS2_053,W13_275_D,CS2_053_PremiumCard,,,,,
VAN_CS2_057,W7_037_D,CS2_057_PremiumCard_new,,,,,
VAN_CS2_059,W5_015_D,CS2_059_PremiumCard_new,,,,,
VAN_CS2_061,R3_005_D,CS2_061_PremiumCard_new,,,,,
VAN_CS2_062,W2_240_D,CS2_062_PremiumCard_new,,,,,
VAN_CS2_063,W8_179_D,CS2_063_PremiumCard_new,,,,,
VAN_CS2_064,WOW_ACT_111_D,CS2_064_PremiumCard_new,,,,,
VAN_CS2_065,W10_A133_D,CS2_065_PremiumCard_new,,,,,
VAN_CS2_072,WoW_CHI_003_D,CS2_072_PremiumCard,,,,,
VAN_CS2_073,W13_270_D,CS2_073_PremiumCard,,,,,
VAN_CS2_073_puzzle,W13_270_D,CS2_073_PremiumCard,,,,,
VAN_CS2_074,WOW_ACT_035_D,CS2_074_PremiumCard,,,,,
VAN_CS2_075,wow_chi_021_D,CS2_075_PremiumCard,,,,,
VAN_CS2_076,WOW_SPE_011(a)_D,CS2_076_PremiumCard,,,,,
VAN_CS2_077,W2_301_D,CS2_077_PremiumCard,,,,,
VAN_CS2_080,W8_014_D,CS2_080_PremiumCard,,,,,
VAN_CS2_082,W13_160_D,CS2_082_PremiumCard,,,,,
VAN_CS2_084,W2_221_D,CS2_084_PremiumCard,,,,,
VAN_CS2_087,W16_a053_D,CS2_087_PremiumCard,,,,,
VAN_CS2_088,W20_a046_D,CS2_088_PremiumCard,,,,,
VAN_CS2_089,W11_048(EA)_D,CS2_089_PremiumCard,,,,,
VAN_CS2_091,W7_197_D,CS2_091_PremiumCard,,,,,
VAN_CS2_092,W9_A075_D,CS2_092_PremiumCard,,,,,
VAN_CS2_093,W8_174_D,CS2_093_PremiumCard,,,,,
VAN_CS2_094,R6_a091_D,CS2_094_PremiumCard,,,,,
VAN_CS2_097,WOW_EQU_010_D,CS2_097_PremiumCard,,,,,
VAN_CS2_101t,WOW_PAR_039_min_D,CS2_101t_PremiumCard,,,,,
VAN_CS2_102_H3,w14_a208_D,CS2_102_PremiumCard,,,,,
VAN_CS2_103,WOW_ACT_055_D,CS2_103_PremiumCard,,,,,
VAN_CS2_103_Puzzle,WOW_ACT_055_D,CS2_103_PremiumCard,,,,,
VAN_CS2_104,W6_075_D,CS2_104_PremiumCard,,,,,
VAN_CS2_105,W11_045_D,CS2_105_PremiumCard,,,,,
VAN_CS2_106,W14_a200_D,CS2_106_PremiumCard,,,,,
VAN_CS2_108,WoW_Chi_061_D,CS2_108_PremiumCard,,,,,
VAN_CS2_112,WOW_EQU_001_D,CS2_112_PremiumCard,,,,,
VAN_CS2_114,wow_par_083_D,CS2_114_PremiumCard,,,,,
VAN_CS2_117,W10_A005_D,CS2_117_PremiumCard,,,,,
VAN_CS2_118,W14_a249_D,CS2_118_PremiumCard,,,,,
VAN_CS2_119,W14_a012_D,CS2_119_PremiumCard,,,,,
VAN_CS2_120,W9_A160_D,CS2_120_PremiumCard,,,,,
VAN_CS2_121,W15_A233_D,CS2_121_PremiumCard,,,,,
VAN_CS2_122,WOW_BLZ_003_D,CS2_122_PremiumCard,,,,,
VAN_CS2_124,W11_116_D,CS2_124_PremiumCard,,,,,
VAN_CS2_125,W6_239_D,CS2_125_PremiumCard,,,,,
VAN_CS2_127,W5_041_D,CS2_127_PremiumCard,,,,,
VAN_CS2_131,WOW_CHE_027_D,CS2_131_PremiumCard,,,,,
VAN_CS2_141,climbing_D,CS2_141_PremiumCard,,,,,
VAN_CS2_142,W15_A215_D,CS2_142_PremiumCard,,,,,
VAN_CS2_146,R7_a019_D,CS2_146_PremiumCard,,,,,
VAN_CS2_147,W7_031_D,CS2_147_PremiumCard,,,,,
VAN_CS2_150,W2_089_D,CS2_150_PremiumCard,,,,,
VAN_CS2_151,W9_A091_D,CS2_151_PremiumCard,,,,,
VAN_CS2_152,W7_200_D,CS2_152_PremiumCard,,,,,
VAN_CS2_155,W9_A130_D,CS2_155_PremiumCard,,,,,
VAN_CS2_161,W10_A098_D,CS2_161_PremiumCard,,,,,
VAN_CS2_162,W14_a158_D,CS2_162_PremiumCard,,,,,
VAN_CS2_168,Bestiary-final_D,CS2_168_PremiumCard,,,,,
VAN_CS2_169,W15_A037_D,CS2_169_PremiumCard,,,,,
VAN_CS2_171,W9_a043_D,CS2_171_PremiumCard,,,,,
VAN_CS2_172,WOW_SPE_004_D,CS2_172_PremiumCard,,,,,
VAN_CS2_173,W16_a206_D,CS2_173_PremiumCard,,,,,
VAN_CS2_179,W3_018_D,CS2_179_PremiumCard,,,,,
VAN_CS2_181,blademaster_D,CS2_181_PremiumCard,,,,,
VAN_CS2_182,WOW_ACT_105_D,CS2_182_PremiumCard,,,,,
VAN_CS2_186,WOW_LEAD_043_D,CS2_186_PremiumCard,,,,,
VAN_CS2_187,W7_183_D,CS2_187_PremiumCard,,,,,
VAN_CS2_188,W2_326_D,CS2_188_PremiumCard,,,,,
VAN_CS2_189,W10_A109_D,CS2_189_PremiumCard,,,,,
VAN_CS2_196,W8_018_D,CS2_196_PremiumCard,,,,,
VAN_CS2_197,W8_148_D,CS2_197_PremiumCard,,,,,
VAN_CS2_200,W17_a123_D,CS2_200_PremiumCard,,,,,
VAN_CS2_201,W2_054_D,CS2_201_PremiumCard,,,,,
VAN_CS2_203,W4_280_D,CS2_203_PremiumCard,,,,,
VAN_CS2_213,Goblinrocket2_D,CS2_213_PremiumCard,,,,,
VAN_CS2_221,W2_319_D,CS2_221_PremiumCard,,,,,
VAN_CS2_222,W13_007_D,CS2_222_PremiumCard,,,,,
VAN_CS2_226,W11_084(EA)_D,CS2_226_PremiumCard,,,,,
VAN_CS2_227,W14_a099_D,CS2_227_PremiumCard,,,,,
VAN_CS2_231,W2_332_D,CS2_231_PremiumCard,,,,,
VAN_CS2_232,WoW_Clo_006_BlizzRT_D,CS2_232_PremiumCard,,,,,
VAN_CS2_233,W6_054_D,CS2_233_PremiumCard,,,,,
VAN_CS2_234,W10_A233_D,CS2_234_PremiumCard,,,,,
VAN_CS2_235,W4_268_D,CS2_235_PremiumCard_new,,,,,
VAN_CS2_236,W6_073_D,CS2_236_PremiumCard,,,,,
VAN_CS2_237,W4_026_D,CS2_237_PremiumCard,,,,,
VAN_CS2_boar,W8_018a_D,CS2_boar_PremiumCard,,,,,
VAN_CS2_mirror,R6_a078_D,CS2_mirror_PremiumCard,,,,,
VAN_DREAM_01,W17_a035_D,DREAM_01_PremiumCard,,,,,
VAN_DREAM_02,W13_201_D,DREAM_02_PremiumCard,,,,,
VAN_DREAM_03,w13_143_D,DREAM_03_PremiumCard,,,,,
VAN_DREAM_04,W17_a204_D,DREAM_04_PremiumCard,,,,,
VAN_DREAM_05,W16_a062_D,DREAM_05_PremiumCard,,,,,
VAN_DS1_055,W16_a022_D,DS1_055_PremiumCard,,,,,
VAN_DS1_070,W13_196_D,DS1_070_PremiumCard,,,,,
VAN_DS1_175,W4_165_D,DS1_175_PremiumCard,,,,,
VAN_DS1_178,W12_A229_D,DS1_178_PremiumCard,,,,,
VAN_DS1_183,W18_a018_D,DS1_183_PremiumCard,,,,,
VAN_DS1_184,WOW_PAR_011_D,DS1_184_PremiumCard,,,,,
VAN_DS1_185,W10_A198_D,DS1_185_PremiumCard,,,,,
VAN_DS1_188,W8_081_D,DS1_188_PremiumCard,,,,,
VAN_DS1_233,W9_A028_D,DS1_233_PremiumCard,,,,,
VAN_EX1_001,W4_285_D,EX1_001_PremiumCard,,,,,
VAN_EX1_002,r5_a004_D,EX1_002_PremiumCard,,,,,
VAN_EX1_004,W7_133_D,EX1_004_PremiumCard,,,,,
VAN_EX1_005,W5_030_D,EX1_005_PremiumCard,,,,,
VAN_EX1_006,R7_a091_D,EX1_006_PremiumCard,,,,,
VAN_EX1_007,W10_A031_D,EX1_007_PremiumCard,,,,,
VAN_EX1_008,W11_059_D,EX1_008_PremiumCard,,,,,
VAN_EX1_009,W12_a222_D,EX1_009_PremiumCard,,,,,
VAN_EX1_010,W14_a113_D,EX1_010_PremiumCard,,,,,
VAN_EX1_011,wow_dbl_011_D,EX1_011_PremiumCard,,,,,
VAN_EX1_012,W12_A115_D,EX1_012_PremiumCard,,,,,
VAN_EX1_014,W2_450a_D,EX1_014_PremiumCard,,,,,
VAN_EX1_015,W7_078_D,EX1_015_PremiumCard,,,,,
VAN_EX1_016,W11_218_D,EX1_016_PremiumCard,,,,,
VAN_EX1_017,W18_a076_D,EX1_017_PremiumCard,,,,,
VAN_EX1_019,W13_005_D,EX1_019_PremiumCard,,,,,
VAN_EX1_020,R7_a033_D,EX1_020_PremiumCard,,,,,
VAN_EX1_021,W12_A179_D,EX1_021_PremiumCard,,,,,
VAN_EX1_023,W11_099_D,EX1_023_PremiumCard,,,,,
VAN_EX1_025,W2_265_D,EX1_025_PremiumCard,,,,,
VAN_EX1_028,W13_309_D,EX1_028_PremiumCard,,,,,
VAN_EX1_029,leper_gnome_D,EX1_029_PremiumCard,,,,,
VAN_EX1_032,W15_A015_D,EX1_032_PremiumCard,,,,,
VAN_EX1_033,CLA-007,EX1_033_PremiumCard,EX1_033_PremiumCard,,,,
VAN_EX1_043,W15_A153_D,EX1_043_PremiumCard,,,,,
VAN_EX1_044,wow_misc_028_D,EX1_044_PremiumCard,,,,,
VAN_EX1_045,W18_a191_D,EX1_045_PremiumCard,,,,,
VAN_EX1_046,WoW_ALYN_010a_D,EX1_046_PremiumCard,,,,,
VAN_EX1_048,W4_182_D,EX1_048_PremiumCard,,,,,
VAN_EX1_049,Wow_Wei_Pandaren_Final_v1_D,EX1_049_PremiumCard,,,,,
VAN_EX1_050,W16_a096_D,EX1_050_PremiumCard,,,,,
VAN_EX1_055,W5_175_D,EX1_055_PremiumCard,,,,,
VAN_EX1_057,gecko_auction_D,EX1_057_PremiumCard,,,,,
VAN_EX1_058,W9_A047_D,EX1_058_PremiumCard,,,,,
VAN_EX1_059,W2_341_D,EX1_059_PremiumCard,,,,,
VAN_EX1_062,Bestiary-final2_D,EX1_062_PremiumCard,,,,,
VAN_EX1_066,AcidicSwampOoze_D,EX1_066_PremiumCard,,,,,
VAN_EX1_067,W7_049_D,EX1_067_PremiumCard,,,,,
VAN_EX1_076,W2_374_D,EX1_076_PremiumCard,,,,,
VAN_EX1_080,CLA-006,EX1_080_PremiumCard,EX1_080_PremiumCard,,,,
VAN_EX1_082,W20_a127_D,EX1_082_PremiumCard,,,,,
VAN_EX1_083,WOW_ALYH_015_D,EX1_083_PremiumCard,,,,,
VAN_EX1_084,W11_101_D,EX1_084_PremiumCard,,,,,
VAN_EX1_085,W11_049_D,EX1_085_PremiumCard,,,,,
VAN_EX1_089,W20_a159_D,EX1_089_PremiumCard,,,,,
VAN_EX1_091,W8_122_D,EX1_091_PremiumCard_new,,,,,
VAN_EX1_093,W5_008_D,EX1_093_PremiumCard,,,,,
VAN_EX1_095,W8_071_D,EX1_095_PremiumCard,,,,,
VAN_EX1_096,W9_A058_D,EX1_096_PremiumCard,,,,,
VAN_EX1_097,r5_a005_D,EX1_097_PremiumCard,,,,,
VAN_EX1_100,Cho_minion_D,EX1_100_PremiumCard,,,,,
VAN_EX1_102,W10_A260_D,EX1_102_PremiumCard,,,,,
VAN_EX1_103,W16_a207_D,EX1_103_PremiumCard,,,,,
VAN_EX1_105,MountainGiant_D,EX1_105_PremiumCard,,,,,
VAN_EX1_110,W13_127_D,EX1_110_PremiumCard,,,,,
VAN_EX1_110t,W14_a090,EX1_110t_PremiumCard,,,,,
VAN_EX1_112,gelbin-lullabi-V3_D,EX1_112_PremiumCard,,,,,
VAN_EX1_116,wow_penny_003_D,EX1_116_PremiumCard,,,,,
VAN_EX1_124,WoW_LEAD_031,EX1_124_PremiumCard,EX1_124_PremiumCard,,,,
VAN_EX1_126,W13_263_D,EX1_126_PremiumCard,,,,,
VAN_EX1_128,W6_128_D,EX1_128_PremiumCard,,,,,
VAN_EX1_129,W12_a057_D,EX1_129_PremiumCard,,,,,
VAN_EX1_130,W6_219_D,EX1_130_PremiumCard,,,,,
VAN_EX1_130a,W6_219a_D,EX1_130a_PremiumCard,,,,,
VAN_EX1_131,W4_059_D,EX1_131_PremiumCard,,,,,
VAN_EX1_132,W8_044_D,EX1_132_PremiumCard,,,,,
VAN_EX1_133,w2_041_D,EX1_133_PremiumCard,,,,,
VAN_EX1_134,W9_A015_D,EX1_134_PremiumCard,,,,,
VAN_EX1_136,W15_A057_D,EX1_136_PremiumCard,,,,,
VAN_EX1_137,CLA-019,EX1_137_PremiumCard,EX1_137_PremiumCard,,,,
VAN_EX1_144,W6_050_D,EX1_144_PremiumCard,,,,,
VAN_EX1_145,W4_052_D,EX1_145_PremiumCard,,,,,
VAN_EX1_154,W17_a102_D,EX1_154_PremiumCard,,,,,
VAN_EX1_154a,HS17-082,EX1_154a_PremiumCard,EX1_154a_PremiumCard,HS17-082_Premium,,,
VAN_EX1_154b,HS17-083,EX1_154b_PremiumCard,EX1_154b_PremiumCard,HS17-083_Premium,,,
VAN_EX1_155,W6_024_D,EX1_155_PremiumCard,,,,,
VAN_EX1_155a,HS17-091,EX1_155b_PremiumCard,EX1_155a_PremiumCard,HS17-091_Premium,,,
VAN_EX1_155b,HS17-090,EX1_155a_PremiumCard,EX1_155b_PremiumCard,HS17-090_Premium,,,
VAN_EX1_158,W20_a025_D,EX1_158_PremiumCard,,,,,
VAN_EX1_160,W17_a030_D,EX1_160_PremiumCard,,,,,
VAN_EX1_160a,HS17-089,EX1_160a_PremiumCard,EX1_160a_PremiumCard,HS17-089,,,
VAN_EX1_160b,HS17-088,EX1_160b_PremiumCard,EX1_160b_PremiumCard,HS17-088,,,
VAN_EX1_161,W11_120_D,EX1_161_PremiumCard,,,,,
VAN_EX1_162,WOW_TAL_008_D,EX1_162_PremiumCard,,,,,
VAN_EX1_164,W11_127(EA)_D,EX1_164_PremiumCard,,,,,
VAN_EX1_164a,HS17-084,EX1_164a_PremiumCard,EX1_164a_PremiumCard,HS17-084_Premium,,,
VAN_EX1_164b,HS17-085,EX1_164b_PremiumCard,EX1_164b_PremiumCard,HS17-085,,,
VAN_EX1_165,W11_016_D,EX1_165_PremiumCard,,,,,
VAN_EX1_165a,W12_A087_D,EX1_165a_PremiumCard,,,,,
VAN_EX1_165b,W7_127_D,EX1_165b_PremiumCard,,,,,
VAN_EX1_165t1,W12_A087a_D,EX1_165t1_PremiumCard,,,,,
VAN_EX1_165t2,W7_127a_D,EX1_165t2_PremiumCard,,,,,
VAN_EX1_166,W17_a088_D,EX1_166_PremiumCard,,,,,
VAN_EX1_166a,W2_103_D,EX1_166a_PremiumCard,,,,,
VAN_EX1_166b,W12_A006(EA)_D,EX1_166b_PremiumCard,,,,,
VAN_EX1_169,WOW_TAL_002_D,EX1_169_PremiumCard,,,,,
VAN_EX1_170,W15_A041_D,EX1_170_PremiumCard,,,,,
VAN_EX1_173,WOW_CHI_049_D,EX1_173_PremiumCard,,,,,
VAN_EX1_178,W2_217_D,EX1_178_PremiumCard,,,,,
VAN_EX1_178a,W10_A143_D,EX1_178a_PremiumCard,,,,,
VAN_EX1_178b,w2_166_D,EX1_178b_PremiumCard,,,,,
VAN_EX1_238,W10_A153_D,EX1_238_PremiumCard,,,,,
VAN_EX1_241,W2_040_D,EX1_241_PremiumCard,,,,,
VAN_EX1_243,W21_A047_D,EX1_243_PremiumCard,,,,,
VAN_EX1_244,W5_128_D,EX1_244_PremiumCard,,,,,
VAN_EX1_245,W3_264_D,EX1_245_PremiumCard,,,,,
VAN_EX1_246,W5_120_D,EX1_246_PremiumCard,,,,,
VAN_EX1_247,W16_a246_D,EX1_247_PremiumCard,,,,,
VAN_EX1_248,W10_A147_D,EX1_248_PremiumCard,,,,,
VAN_EX1_249,W14_a082_D,EX1_249_PremiumCard,,,,,
VAN_EX1_250,W2_256_D,EX1_250_PremiumCard,,,,,
VAN_EX1_251,W8_169_D,EX1_251_PremiumCard,,,,,
VAN_EX1_258,W14_a250_D,EX1_258_PremiumCard,,,,,
VAN_EX1_259,W18_a046_D,EX1_259_PremiumCard,,,,,
VAN_EX1_274,W20_a154_D,EX1_274_PremiumCard,,,,,
VAN_EX1_275,W12_a049(EA)_D,EX1_275_PremiumCard_new,,,,,
VAN_EX1_277,W5_247_D,EX1_277_PremiumCard_new,,,,,
VAN_EX1_278,W5_203_D,EX1_278_PremiumCard,,,,,
VAN_EX1_279,W8_159_D,EX1_279_PremiumCard_new,,,,,
VAN_EX1_283,w2_140_D,EX1_283_PremiumCard,,,,,
VAN_EX1_284,W15_A169_D,EX1_284_PremiumCard,,,,,
VAN_EX1_287,W4_118_D,EX1_287_PremiumCard_new,,,,,
VAN_EX1_289,W12_a032_D,EX1_289_PremiumCard_new,,,,,
VAN_EX1_294,W12_a188_D,EX1_294_PremiumCard_new,,,,,
VAN_EX1_295,WoW_TAL_011_D,EX1_295_PremiumCard_new,,,,,
VAN_EX1_298,w2_059_D,EX1_298_PremiumCard,,,,,
VAN_EX1_301,W4_132_D,EX1_301_PremiumCard,,,,,
VAN_EX1_302,W17_a028_D,EX1_302_PremiumCard_new,,,,,
VAN_EX1_303,W5_044_D,EX1_303_PremiumCard,,,,,
VAN_EX1_304,w21_a125,EX1_304_PremiumCard,,,,,
VAN_EX1_306,CLA-004,EX1_306_PremiumCard,EX1_306_PremiumCard,,,,
VAN_EX1_308,W9_A118_D,EX1_308_PremiumCard_new,,,,,
VAN_EX1_309,r5_a093_D,EX1_309_PremiumCard,,,,,
VAN_EX1_310,W11_141_D,EX1_310_PremiumCard_new,,,,,
VAN_EX1_312,W11_077_D,EX1_312_PremiumCard_new,,,,,
VAN_EX1_313,R3_043_D,EX1_313_PremiumCard_new,,,,,
VAN_EX1_315,W13_287_D,EX1_315_PremiumCard_new,,,,,
VAN_EX1_316,W7_129_D,EX1_316_PremiumCard_new,,,,,
VAN_EX1_317,W11_193_D,EX1_317_PremiumCard_new,,,,,
VAN_EX1_319,W7_009_D,EX1_319_PremiumCard_new,,,,,
VAN_EX1_320,W10_A235_D,EX1_320_PremiumCard_new,,,,,
VAN_EX1_323,W6_010_D,EX1_323_PremiumCard_new,,,,,
VAN_EX1_332,W13_212_D,EX1_332_PremiumCard_new,,,,,
VAN_EX1_334,W5_080_D,EX1_334_PremiumCard,,,,,
VAN_EX1_335,W9_a157_D,EX1_335_PremiumCard,,,,,
VAN_EX1_339,W7_145_D,EX1_339_PremiumCard_new,,,,,
VAN_EX1_341,W2_268_D,EX1_341_PremiumCard_new,,,,,
VAN_EX1_345,W7_139_D,EX1_345_PremiumCard,,,,,
VAN_EX1_345t,wow_tal_031_D,EX1_345t_PremiumCard,,,,,
VAN_EX1_349,R6_a92_D,EX1_349_PremiumCard,,,,,
VAN_EX1_350,Draenei2_D,EX1_350_PremiumCard_new,,,,,
VAN_EX1_354,W13_241_D,EX1_354_PremiumCard,,,,,
VAN_EX1_355,W12_a074_D,EX1_355_PremiumCard,,,,,
VAN_EX1_360,w3_032_D,EX1_360_PremiumCard,,,,,
VAN_EX1_362,WOW_TAL_014_D,EX1_362_PremiumCard,,,,,
VAN_EX1_363,W6_019_D,EX1_363_PremiumCard,,,,,
VAN_EX1_365,W11_034(EA)_D,EX1_365_PremiumCard,,,,,
VAN_EX1_366,W11_181(EA)_D,EX1_366_PremiumCard,,,,,
VAN_EX1_371,WOW_ACT_018_D,EX1_371_PremiumCard,,,,,
VAN_EX1_379,W12_a129_D,EX1_379_PremiumCard,,,,,
VAN_EX1_382,W4_062_D,EX1_382_PremiumCard,,,,,
VAN_EX1_383,W11_064_D,EX1_383_PremiumCard,,,,,
VAN_EX1_384,W15_A055_D,EX1_384_PremiumCard,,,,,
VAN_EX1_390,W17_a171_D,EX1_390_PremiumCard,,,,,
VAN_EX1_391,W6_002_D,EX1_391_PremiumCard,,,,,
VAN_EX1_392,WOW_ACT_056_D,EX1_392_PremiumCard,,,,,
VAN_EX1_393,W2_024_D,EX1_393_PremiumCard,,,,,
VAN_EX1_396,mogu_D,EX1_396_PremiumCard,,,,,
VAN_EX1_398,W3_087_D,EX1_398_PremiumCard,,,,,
VAN_EX1_399,W13_002_D,EX1_399_PremiumCard,,,,,
VAN_EX1_400,W6_076_D,EX1_400_PremiumCard,,,,,
VAN_EX1_402,W10_A047_D,EX1_402_PremiumCard,,,,,
VAN_EX1_405,W5_186_D,EX1_405_PremiumCard,,,,,
VAN_EX1_407,W2_415_D,EX1_407_PremiumCard,,,,,
VAN_EX1_408,W12_A140_D,EX1_408_PremiumCard,,,,,
VAN_EX1_409,W4_183_D,EX1_409_PremiumCard,,,,,
VAN_EX1_410,W13_242_D,EX1_410_PremiumCard,,,,,
VAN_EX1_411,W8_111_D,EX1_411_PremiumCard,,,,,
VAN_EX1_412,EX1_412_D,EX1_412_PremiumCard,,,,,
VAN_EX1_414,RiseoftheHorde_Final_NoLayers_D,EX1_414_PremiumCard,,,,,
VAN_EX1_506,PROMO_001_D,EX1_506_PremiumCard,,,,,
VAN_EX1_506a,Bestiary-final1_D,EX1_506a_PremiumCard,,,,,
VAN_EX1_507,W18_a149_D,EX1_507_PremiumCard,,,,,
VAN_EX1_508,W16_a185_D,EX1_508_PremiumCard,,,,,
VAN_EX1_509,W17_a104_D,EX1_509_PremiumCard,,,,,
VAN_EX1_522,W16_a105_D,EX1_522_PremiumCard,,,,,
VAN_EX1_531,W11_071_D,EX1_531_PremiumCard,,,,,
VAN_EX1_533,w3_118_D,EX1_533_PremiumCard,,,,,
VAN_EX1_534,W20_a157_D,EX1_534_PremiumCard,,,,,
VAN_EX1_536,W2_032_D,EX1_536_PremiumCard,,,,,
VAN_EX1_537,W11_207_D,EX1_537_PremiumCard,,,,,
VAN_EX1_538,W20_a161_D,EX1_538_PremiumCard,,,,,
VAN_EX1_539,W3_116_D,EX1_539_PremiumCard,,,,,
VAN_EX1_543,W2_211_D,EX1_543_PremiumCard,,,,,
VAN_EX1_544,W13_227_D,EX1_544_PremiumCard,,,,,
